date,load_AT,load_BE,load_GER,load_NL
2019-01-01 00:00:00,5949.0,8993.5,43213.25,12390.75
2019-01-01 01:00:00,5641.0,8561.75,41275.75,11810.0
2019-01-01 02:00:00,5511.0,8180.25,40187.5,11410.5
2019-01-01 03:00:00,5343.0,7869.25,39909.0,11309.0
2019-01-01 04:00:00,5383.0,7664.5,40258.0,11420.25
2019-01-01 05:00:00,5535.0,7627.5,40549.0,11881.25
2019-01-01 06:00:00,5719.0,7637.75,40440.25,13031.5
2019-01-01 07:00:00,6197.0,7528.25,42743.5,14994.75
2019-01-01 08:00:00,6598.0,7641.5,45861.0,16635.25
2019-01-01 09:00:00,6957.0,7859.0,48792.0,17154.5
2019-01-01 10:00:00,7184.0,8205.5,50845.5,17062.5
2019-01-01 11:00:00,7277.0,8514.25,53114.25,16930.0
2019-01-01 12:00:00,7105.0,8724.0,52910.75,16715.75
2019-01-01 13:00:00,6904.0,8735.25,50752.5,15521.25
2019-01-01 14:00:00,6797.0,8638.0,49311.0,16830.25
2019-01-01 15:00:00,6836.0,8622.5,49233.75,17128.0
2019-01-01 16:00:00,7155.0,8774.75,50872.0,17373.75
2019-01-01 17:00:00,7483.0,9244.5,53857.5,17958.25
2019-01-01 18:00:00,7516.0,9362.5,54770.0,16991.5
2019-01-01 19:00:00,7257.0,9245.5,53436.0,16288.5
2019-01-01 20:00:00,6955.0,9051.25,50873.5,15655.75
2019-01-01 21:00:00,6593.0,8905.75,49294.75,14886.0
2019-01-01 22:00:00,6659.0,9195.75,48485.5,14031.25
2019-01-01 23:00:00,6268.0,9268.0,45318.75,13121.0
2019-01-02 00:00:00,6135.0,8822.25,42466.75,12513.5
2019-01-02 01:00:00,5864.0,8797.75,41189.25,12033.25
2019-01-02 02:00:00,5757.0,8529.5,40431.0,11641.75
2019-01-02 03:00:00,5644.0,8465.75,40779.75,11547.25
2019-01-02 04:00:00,5800.0,8628.5,42270.5,11587.75
2019-01-02 05:00:00,6359.0,9025.0,45672.25,11985.5
2019-01-02 06:00:00,7171.0,9912.75,53071.5,13315.25
2019-01-02 07:00:00,7985.0,10752.75,58398.0,15301.25
2019-01-02 08:00:00,8366.0,11488.0,60582.75,16936.5
2019-01-02 09:00:00,8563.0,11746.25,60931.5,17502.75
2019-01-02 10:00:00,8674.0,11778.5,62214.25,17726.0
2019-01-02 11:00:00,8704.0,11853.0,63263.75,17715.0
2019-01-02 12:00:00,8581.0,11321.25,63137.25,17572.0
2019-01-02 13:00:00,8505.0,11172.0,62527.5,17589.0
2019-01-02 14:00:00,8446.0,11054.5,61100.75,17676.75
2019-01-02 15:00:00,8499.0,11094.0,60835.75,17778.75
2019-01-02 16:00:00,8801.0,11221.0,61779.5,18002.25
2019-01-02 17:00:00,9083.0,11857.0,63372.0,18541.5
2019-01-02 18:00:00,8922.0,11907.0,63479.75,17427.0
2019-01-02 19:00:00,8443.0,11593.75,62322.75,16670.75
2019-01-02 20:00:00,7894.0,10763.75,58394.5,15998.75
2019-01-02 21:00:00,7344.0,10208.5,55623.0,15256.25
2019-01-02 22:00:00,7233.0,10358.25,52899.25,14272.0
2019-01-02 23:00:00,6734.0,10350.75,48577.5,13390.0
2019-01-03 00:00:00,6135.0,10056.25,47862.75,12756.5
2019-01-03 01:00:00,5864.0,9450.75,46301.5,12312.0
2019-01-03 02:00:00,5757.0,9092.25,45666.5,11849.75
2019-01-03 03:00:00,5644.0,8765.0,45873.25,11674.75
2019-01-03 04:00:00,5800.0,8819.5,47019.0,11761.25
2019-01-03 05:00:00,6359.0,9121.25,49310.0,12203.5
2019-01-03 06:00:00,7171.0,9882.0,53586.5,13577.25
2019-01-03 07:00:00,7985.0,10585.75,59215.25,15827.75
2019-01-03 08:00:00,8366.0,11244.25,62051.25,17708.25
2019-01-03 09:00:00,8563.0,11529.25,63013.75,18334.75
2019-01-03 10:00:00,8674.0,11645.5,63383.5,18311.75
2019-01-03 11:00:00,8704.0,11748.75,64202.5,18106.75
2019-01-03 12:00:00,8581.0,11601.5,63502.0,17765.5
2019-01-03 13:00:00,8505.0,11555.0,62337.25,17759.25
2019-01-03 14:00:00,8446.0,11461.0,61290.5,17970.75
2019-01-03 15:00:00,8499.0,11488.25,61707.5,18198.25
2019-01-03 16:00:00,8801.0,11538.0,63217.75,18640.75
2019-01-03 17:00:00,9083.0,12154.5,65214.5,19170.5
2019-01-03 18:00:00,8922.0,12204.75,65095.25,18047.0
2019-01-03 19:00:00,8443.0,11677.5,63212.5,17278.75
2019-01-03 20:00:00,7894.0,11116.0,59633.0,16566.25
2019-01-03 21:00:00,7344.0,10622.75,56872.75,15640.75
2019-01-03 22:00:00,7233.0,10774.75,54010.5,14368.25
2019-01-03 23:00:00,6734.0,10696.0,50542.0,13432.25
2019-01-04 00:00:00,6232.0,10207.0,45996.0,12781.0
2019-01-04 01:00:00,5950.0,9612.25,44146.25,12240.25
2019-01-04 02:00:00,5829.0,9204.0,43404.5,11913.25
2019-01-04 03:00:00,5705.0,8934.0,43597.0,11750.5
2019-01-04 04:00:00,5850.0,8910.0,44599.0,11782.5
2019-01-04 05:00:00,6375.0,9181.0,46867.75,12322.5
2019-01-04 06:00:00,7151.0,9945.5,51641.5,13674.0
2019-01-04 07:00:00,7954.0,10562.0,56558.0,15872.25
2019-01-04 08:00:00,8330.0,11222.0,59671.25,17886.0
2019-01-04 09:00:00,8518.0,11576.0,60651.5,18252.5
2019-01-04 10:00:00,8608.0,11623.75,61471.75,18847.25
2019-01-04 11:00:00,8605.0,11709.0,62029.5,18554.75
2019-01-04 12:00:00,8454.0,11620.75,61649.5,18162.5
2019-01-04 13:00:00,8323.0,11458.75,60155.0,17989.0
2019-01-04 14:00:00,8245.0,11296.5,58865.5,17842.75
2019-01-04 15:00:00,8301.0,11213.0,58819.75,17730.25
2019-01-04 16:00:00,8631.0,11413.75,60240.5,17905.75
2019-01-04 17:00:00,8933.0,11982.0,62680.5,18272.0
2019-01-04 18:00:00,8784.0,11896.0,62368.75,17216.0
2019-01-04 19:00:00,8300.0,11397.25,60368.75,16471.5
2019-01-04 20:00:00,7765.0,10885.0,56818.75,15785.0
2019-01-04 21:00:00,7243.0,10416.25,54165.0,14962.0
2019-01-04 22:00:00,7157.0,10484.75,52151.25,14080.25
2019-01-04 23:00:00,6668.0,10504.0,48195.25,13295.0
2019-01-05 00:00:00,6299.0,10017.25,47265.0,12581.0
2019-01-05 01:00:00,6000.0,9558.75,45553.0,12080.75
2019-01-05 02:00:00,5832.0,9124.25,44718.25,11607.5
2019-01-05 03:00:00,5689.0,8791.75,44600.25,11329.0
2019-01-05 04:00:00,5719.0,8807.25,45003.5,11234.5
2019-01-05 05:00:00,5981.0,8979.75,44713.0,11422.75
2019-01-05 06:00:00,6328.0,9410.0,44997.0,11867.75
2019-01-05 07:00:00,6934.0,9566.75,48697.5,12850.0
2019-01-05 08:00:00,7336.0,10191.25,53954.0,14051.25
2019-01-05 09:00:00,7618.0,10259.0,57466.75,14851.75
2019-01-05 10:00:00,7746.0,10313.25,58729.75,15264.25
2019-01-05 11:00:00,7777.0,10575.25,59635.0,15191.0
2019-01-05 12:00:00,7658.0,10606.5,58860.25,14821.5
2019-01-05 13:00:00,7511.0,10470.0,56533.0,14360.25
2019-01-05 14:00:00,7433.0,10310.75,55154.5,14340.75
2019-01-05 15:00:00,7502.0,10302.75,55299.75,14431.75
2019-01-05 16:00:00,7807.0,10424.25,56585.5,14768.0
2019-01-05 17:00:00,8096.0,11014.75,59380.75,15172.5
2019-01-05 18:00:00,7918.0,11070.0,59513.25,14250.25
2019-01-05 19:00:00,7481.0,10695.75,57260.25,13596.25
2019-01-05 20:00:00,7102.0,10228.5,54086.0,13042.5
2019-01-05 21:00:00,6688.0,9847.75,52159.5,12348.25
2019-01-05 22:00:00,6669.0,9896.25,50776.25,11640.25
2019-01-05 23:00:00,6212.0,9971.75,47583.75,11138.0
2019-01-06 00:00:00,5812.0,10089.25,45240.75,10835.5
2019-01-06 01:00:00,5515.0,8908.25,43675.0,10506.75
2019-01-06 02:00:00,5374.0,8474.0,42815.5,10172.5
2019-01-06 03:00:00,5190.0,8175.0,42515.0,10183.0
2019-01-06 04:00:00,5197.0,8056.25,42721.5,10336.0
2019-01-06 05:00:00,5356.0,8099.0,42153.5,10640.0
2019-01-06 06:00:00,5534.0,8288.75,41641.0,10973.5
2019-01-06 07:00:00,6035.0,8404.25,43347.75,11624.75
2019-01-06 08:00:00,6430.0,8751.0,46419.5,12738.5
2019-01-06 09:00:00,6790.0,9252.0,49672.0,13664.25
2019-01-06 10:00:00,7024.0,9782.25,51283.0,14326.25
2019-01-06 11:00:00,7129.0,10133.25,53701.75,14753.0
2019-01-06 12:00:00,6959.0,10302.0,53266.5,15130.25
2019-01-06 13:00:00,6755.0,10105.75,51713.75,15385.5
2019-01-06 14:00:00,6639.0,9825.25,50508.0,15458.75
2019-01-06 15:00:00,6673.0,9795.75,50708.5,15603.0
2019-01-06 16:00:00,7002.0,9868.75,52368.75,15854.5
2019-01-06 17:00:00,7366.0,10626.5,55492.0,16441.0
2019-01-06 18:00:00,7392.0,10901.0,56097.75,15788.75
2019-01-06 19:00:00,7118.0,10717.25,54326.75,15195.5
2019-01-06 20:00:00,6806.0,10369.0,52253.0,14755.25
2019-01-06 21:00:00,6438.0,9962.5,50847.0,14252.25
2019-01-06 22:00:00,6511.0,10020.75,50257.5,13480.75
2019-01-06 23:00:00,6138.0,9992.25,47445.0,12643.75
2019-01-07 00:00:00,6305.0,9378.5,44560.0,12078.75
2019-01-07 01:00:00,6036.0,9210.75,43125.25,11605.25
2019-01-07 02:00:00,5930.0,8888.75,42637.0,11240.0
2019-01-07 03:00:00,5812.0,8674.5,42807.25,11170.75
2019-01-07 04:00:00,5950.0,8779.0,44374.25,11182.25
2019-01-07 05:00:00,6551.0,9356.5,47863.0,11709.0
2019-01-07 06:00:00,7416.0,10669.25,55306.25,12992.5
2019-01-07 07:00:00,8268.0,11836.5,60708.5,14827.5
2019-01-07 08:00:00,8645.0,12378.25,63440.75,16565.0
2019-01-07 09:00:00,8810.0,12455.5,63898.75,17366.0
2019-01-07 10:00:00,8897.0,12435.75,64796.75,17557.5
2019-01-07 11:00:00,8913.0,12456.5,66181.75,17512.0
2019-01-07 12:00:00,8760.0,12204.75,65745.75,17242.5
2019-01-07 13:00:00,8652.0,12186.25,65189.25,17051.25
2019-01-07 14:00:00,8566.0,12004.75,64178.75,16992.25
2019-01-07 15:00:00,8597.0,12023.0,63666.75,17108.0
2019-01-07 16:00:00,8887.0,12165.25,62594.25,17405.25
2019-01-07 17:00:00,9230.0,12833.0,63416.75,17783.0
2019-01-07 18:00:00,9109.0,12831.75,63434.0,16599.5
2019-01-07 19:00:00,8611.0,12258.25,62217.25,15733.0
2019-01-07 20:00:00,8054.0,11694.0,59902.25,15080.0
2019-01-07 21:00:00,7511.0,11087.75,57865.5,14161.75
2019-01-07 22:00:00,7376.0,11093.5,55319.25,13193.5
2019-01-07 23:00:00,6895.0,10962.25,51227.5,12494.25
2019-01-08 00:00:00,6305.0,10456.5,51472.75,11795.5
2019-01-08 01:00:00,6036.0,10062.25,49815.0,11359.0
2019-01-08 02:00:00,5930.0,9702.25,49241.75,10921.5
2019-01-08 03:00:00,5812.0,9497.25,49512.25,10707.0
2019-01-08 04:00:00,5950.0,9601.75,50572.75,10558.0
2019-01-08 05:00:00,6551.0,10039.25,53273.0,10767.75
2019-01-08 06:00:00,7416.0,11122.0,59784.75,11426.25
2019-01-08 07:00:00,8268.0,12054.25,65046.0,12529.0
2019-01-08 08:00:00,8645.0,12469.75,67351.0,13746.5
2019-01-08 09:00:00,8810.0,12443.5,67554.75,14321.0
2019-01-08 10:00:00,8897.0,12324.0,68111.25,14312.75
2019-01-08 11:00:00,8913.0,12327.75,68876.0,14303.75
2019-01-08 12:00:00,8760.0,12075.75,68369.5,14324.25
2019-01-08 13:00:00,8652.0,12074.75,67823.0,14257.5
2019-01-08 14:00:00,8566.0,11967.75,66978.5,14430.5
2019-01-08 15:00:00,8597.0,12025.5,66848.0,14602.25
2019-01-08 16:00:00,8887.0,12066.0,67514.0,14722.75
2019-01-08 17:00:00,9230.0,12694.25,69764.5,15325.5
2019-01-08 18:00:00,9109.0,12832.75,69606.5,14674.75
2019-01-08 19:00:00,8611.0,12307.25,67652.0,14122.5
2019-01-08 20:00:00,8054.0,11767.25,63922.0,13619.75
2019-01-08 21:00:00,7511.0,11165.75,60692.25,13018.0
2019-01-08 22:00:00,7376.0,11230.75,58411.25,12376.5
2019-01-08 23:00:00,6895.0,11149.25,54101.5,11584.5
2019-01-09 00:00:00,6305.0,10350.5,52023.5,11064.75
2019-01-09 01:00:00,6036.0,9782.75,50204.5,10601.0
2019-01-09 02:00:00,5930.0,9466.25,49549.75,10251.0
2019-01-09 03:00:00,5812.0,9272.0,49756.0,10160.5
2019-01-09 04:00:00,5950.0,9297.5,50934.75,10236.0
2019-01-09 05:00:00,6551.0,9731.5,53552.5,10820.75
2019-01-09 06:00:00,7416.0,10869.0,59733.25,12101.0
2019-01-09 07:00:00,8268.0,11848.5,64122.5,13780.75
2019-01-09 08:00:00,8645.0,12263.5,66347.75,15418.75
2019-01-09 09:00:00,8810.0,12334.0,67211.25,16305.75
2019-01-09 10:00:00,8897.0,12279.75,67657.0,16617.0
2019-01-09 11:00:00,8913.0,12315.5,68475.25,16686.25
2019-01-09 12:00:00,8760.0,12054.75,68250.0,16641.75
2019-01-09 13:00:00,8652.0,12027.75,67944.75,16724.75
2019-01-09 14:00:00,8566.0,11940.5,67133.0,16844.25
2019-01-09 15:00:00,8597.0,11962.5,67100.25,16932.25
2019-01-09 16:00:00,8887.0,11988.75,67915.0,17168.5
2019-01-09 17:00:00,9230.0,12580.75,70223.0,17862.0
2019-01-09 18:00:00,9109.0,12726.75,70258.25,16802.75
2019-01-09 19:00:00,8611.0,12224.25,68197.75,16002.75
2019-01-09 20:00:00,8054.0,11680.5,64407.5,15473.25
2019-01-09 21:00:00,7511.0,11098.25,61431.25,14839.5
2019-01-09 22:00:00,7376.0,11178.0,58949.0,13969.25
2019-01-09 23:00:00,6895.0,11111.0,55082.0,13183.25
2019-01-10 00:00:00,6295.0,10412.75,53468.5,12577.5
2019-01-10 01:00:00,6045.0,9759.75,51647.5,12114.75
2019-01-10 02:00:00,5948.0,9435.5,50862.25,11675.5
2019-01-10 03:00:00,5842.0,9257.0,50875.0,11513.0
2019-01-10 04:00:00,6002.0,9296.25,52038.25,11565.25
2019-01-10 05:00:00,6645.0,9713.25,54489.5,12060.75
2019-01-10 06:00:00,7619.0,10761.25,60448.75,13313.75
2019-01-10 07:00:00,8524.0,11817.5,65377.5,15297.25
2019-01-10 08:00:00,8889.0,12143.5,67672.25,17131.0
2019-01-10 09:00:00,9030.0,12221.25,68312.75,17874.25
2019-01-10 10:00:00,9114.0,12165.5,68819.25,18027.75
2019-01-10 11:00:00,9131.0,12137.75,69741.25,18016.25
2019-01-10 12:00:00,8980.0,11828.5,68892.75,17758.5
2019-01-10 13:00:00,8895.0,11793.25,68384.75,17660.0
2019-01-10 14:00:00,8817.0,11765.5,67595.5,17839.0
2019-01-10 15:00:00,8838.0,11867.0,67408.0,17968.25
2019-01-10 16:00:00,9092.0,12110.5,68085.25,18316.5
2019-01-10 17:00:00,9383.0,12743.25,70538.0,18881.0
2019-01-10 18:00:00,9245.0,12812.75,70504.5,17690.0
2019-01-10 19:00:00,8750.0,12292.25,68536.0,16836.5
2019-01-10 20:00:00,8183.0,11768.5,64916.0,16120.75
2019-01-10 21:00:00,7626.0,11188.0,61881.5,15253.75
2019-01-10 22:00:00,7471.0,11207.0,59420.0,14125.25
2019-01-10 23:00:00,6958.0,11129.75,55667.75,13241.75
2019-01-11 00:00:00,6446.0,10968.0,51998.0,12602.75
2019-01-11 01:00:00,6207.0,10366.5,50151.5,12091.75
2019-01-11 02:00:00,6105.0,9980.25,49265.0,11734.0
2019-01-11 03:00:00,5988.0,9691.0,49395.5,11529.5
2019-01-11 04:00:00,6140.0,9621.0,50227.5,11550.5
2019-01-11 05:00:00,6757.0,9978.5,52578.5,12005.25
2019-01-11 06:00:00,7718.0,11057.0,58398.5,13187.0
2019-01-11 07:00:00,8621.0,11890.25,63910.5,15031.5
2019-01-11 08:00:00,8979.0,12611.25,66930.5,16939.0
2019-01-11 09:00:00,9108.0,12822.0,67553.0,17431.0
2019-01-11 10:00:00,9172.0,12885.0,67983.0,18175.5
2019-01-11 11:00:00,9175.0,12963.25,69105.25,18047.5
2019-01-11 12:00:00,9007.0,12875.5,68330.75,17843.0
2019-01-11 13:00:00,8902.0,12609.5,67146.0,17644.5
2019-01-11 14:00:00,8814.0,12389.25,65712.75,17492.5
2019-01-11 15:00:00,8839.0,12331.25,65235.25,17273.25
2019-01-11 16:00:00,9096.0,12294.0,66107.0,17319.25
2019-01-11 17:00:00,9382.0,12735.5,68696.75,17631.5
2019-01-11 18:00:00,9236.0,12571.0,68701.25,16532.75
2019-01-11 19:00:00,8739.0,11954.0,66673.75,15813.5
2019-01-11 20:00:00,8175.0,11338.25,62715.25,15147.25
2019-01-11 21:00:00,7627.0,10774.75,59396.5,14335.75
2019-01-11 22:00:00,7474.0,10915.25,57408.25,13533.25
2019-01-11 23:00:00,6976.0,10917.75,53434.75,12772.25
2019-01-12 00:00:00,6317.0,10426.0,50593.5,12025.75
2019-01-12 01:00:00,6012.0,9851.25,48697.5,11521.0
2019-01-12 02:00:00,5880.0,9416.75,47746.75,11040.25
2019-01-12 03:00:00,5696.0,9137.25,47488.0,10682.75
2019-01-12 04:00:00,5723.0,9085.25,47687.5,10558.25
2019-01-12 05:00:00,5998.0,9105.5,47819.5,10724.5
2019-01-12 06:00:00,6341.0,9376.0,48869.75,11156.0
2019-01-12 07:00:00,6945.0,9782.5,51388.0,12090.5
2019-01-12 08:00:00,7380.0,10367.5,54548.5,13215.75
2019-01-12 09:00:00,7672.0,10830.5,57384.75,13994.0
2019-01-12 10:00:00,7785.0,11110.0,58687.5,14541.5
2019-01-12 11:00:00,7808.0,11229.75,59859.0,14623.75
2019-01-12 12:00:00,7693.0,11393.75,59351.25,14411.25
2019-01-12 13:00:00,7545.0,11147.25,58009.75,14162.0
2019-01-12 14:00:00,7466.0,11039.25,56399.0,14169.5
2019-01-12 15:00:00,7529.0,10923.75,56387.75,14267.5
2019-01-12 16:00:00,7824.0,11028.25,57650.0,14592.75
2019-01-12 17:00:00,8123.0,11583.5,60479.25,15076.5
2019-01-12 18:00:00,7965.0,11647.75,61126.75,14241.75
2019-01-12 19:00:00,7542.0,11202.75,59296.5,13657.25
2019-01-12 20:00:00,7159.0,10650.25,56050.5,13195.0
2019-01-12 21:00:00,6740.0,10172.0,53726.5,12556.5
2019-01-12 22:00:00,6725.0,10265.5,52604.5,11839.0
2019-01-12 23:00:00,6272.0,10334.75,49368.75,11237.25
2019-01-13 00:00:00,5936.0,9595.5,47428.5,10914.75
2019-01-13 01:00:00,5672.0,9094.5,45654.75,10591.0
2019-01-13 02:00:00,5524.0,8797.25,44725.75,10276.75
2019-01-13 03:00:00,5327.0,8493.75,44471.5,10262.0
2019-01-13 04:00:00,5311.0,8266.0,44475.75,10379.25
2019-01-13 05:00:00,5474.0,8315.5,44105.75,10634.75
2019-01-13 06:00:00,5629.0,8530.5,43462.25,11008.25
2019-01-13 07:00:00,6111.0,8679.25,45721.75,11572.75
2019-01-13 08:00:00,6474.0,9111.75,49297.5,12499.75
2019-01-13 09:00:00,6830.0,9603.75,52741.25,13364.5
2019-01-13 10:00:00,7076.0,10154.5,55027.5,14021.75
2019-01-13 11:00:00,7206.0,10541.25,57160.75,14502.25
2019-01-13 12:00:00,7067.0,10725.25,57035.5,14841.25
2019-01-13 13:00:00,6857.0,10406.25,55582.25,15074.75
2019-01-13 14:00:00,6731.0,10089.25,54354.75,15182.75
2019-01-13 15:00:00,6762.0,10060.0,54438.0,15367.5
2019-01-13 16:00:00,7091.0,10246.0,55662.0,15572.0
2019-01-13 17:00:00,7461.0,10919.25,59037.0,16194.75
2019-01-13 18:00:00,7481.0,11203.5,60003.0,15578.75
2019-01-13 19:00:00,7198.0,10937.25,58651.0,15041.5
2019-01-13 20:00:00,6889.0,10620.25,56261.25,14641.25
2019-01-13 21:00:00,6513.0,10163.75,54703.5,14193.75
2019-01-13 22:00:00,6598.0,10064.0,54352.0,13506.75
2019-01-13 23:00:00,6239.0,9994.75,51058.75,12650.0
2019-01-14 00:00:00,6717.0,9112.5,48478.75,12129.0
2019-01-14 01:00:00,6474.0,8835.25,47051.25,11669.0
2019-01-14 02:00:00,6370.0,8553.5,46673.5,11313.25
2019-01-14 03:00:00,6263.0,8429.0,46989.75,11249.75
2019-01-14 04:00:00,6431.0,8561.5,48736.0,11280.0
2019-01-14 05:00:00,7105.0,9099.75,51968.0,11822.75
2019-01-14 06:00:00,8219.0,10370.0,59487.5,13065.25
2019-01-14 07:00:00,9182.0,11529.75,64727.5,14837.5
2019-01-14 08:00:00,9479.0,12127.5,67311.75,16484.25
2019-01-14 09:00:00,9534.0,12149.5,68137.25,17187.75
2019-01-14 10:00:00,9577.0,12133.25,68704.75,17345.25
2019-01-14 11:00:00,9578.0,12250.0,70100.0,17247.0
2019-01-14 12:00:00,9409.0,12003.75,69710.0,16902.75
2019-01-14 13:00:00,9351.0,11996.25,69630.25,16675.0
2019-01-14 14:00:00,9284.0,11844.25,68805.75,16611.5
2019-01-14 15:00:00,9301.0,11795.5,68436.0,16556.5
2019-01-14 16:00:00,9504.0,11880.5,67381.25,16695.75
2019-01-14 17:00:00,9718.0,12533.75,67929.5,16954.25
2019-01-14 18:00:00,9538.0,12578.75,68226.75,15750.0
2019-01-14 19:00:00,9039.0,11989.25,66943.25,14920.25
2019-01-14 20:00:00,8473.0,11491.5,64432.25,14220.0
2019-01-14 21:00:00,7887.0,10881.25,62485.5,13274.75
2019-01-14 22:00:00,7696.0,10920.5,59171.0,12364.5
2019-01-14 23:00:00,7198.0,10850.5,55218.25,11724.5
2019-01-15 00:00:00,6717.0,10201.0,54057.25,11137.0
2019-01-15 01:00:00,6474.0,9685.75,52364.25,10668.0
2019-01-15 02:00:00,6370.0,9339.25,51553.5,10195.0
2019-01-15 03:00:00,6263.0,9129.25,51818.5,9969.0
2019-01-15 04:00:00,6431.0,9162.75,53052.0,9801.5
2019-01-15 05:00:00,7105.0,9651.25,55715.25,9946.0
2019-01-15 06:00:00,8219.0,10878.5,62645.0,10545.25
2019-01-15 07:00:00,9182.0,11880.5,67793.75,11666.5
2019-01-15 08:00:00,9479.0,12218.75,70016.5,12767.5
2019-01-15 09:00:00,9534.0,12115.25,70444.5,13307.25
2019-01-15 10:00:00,9577.0,12131.5,70830.25,13524.5
2019-01-15 11:00:00,9578.0,12110.75,71608.0,13575.75
2019-01-15 12:00:00,9409.0,11792.0,71264.0,13616.5
2019-01-15 13:00:00,9351.0,11782.25,71121.75,13567.5
2019-01-15 14:00:00,9284.0,11702.25,70401.5,13647.25
2019-01-15 15:00:00,9301.0,11706.0,70246.25,13802.75
2019-01-15 16:00:00,9504.0,11846.0,70637.25,13982.5
2019-01-15 17:00:00,9718.0,12579.5,72535.75,14654.75
2019-01-15 18:00:00,9538.0,12689.0,72644.0,14170.25
2019-01-15 19:00:00,9039.0,12180.5,70631.75,13678.0
2019-01-15 20:00:00,8473.0,11618.0,66913.25,13210.0
2019-01-15 21:00:00,7887.0,10988.75,63822.5,12547.75
2019-01-15 22:00:00,7696.0,11038.25,60955.25,11867.25
2019-01-15 23:00:00,7198.0,10912.5,56820.75,11172.0
2019-01-16 00:00:00,6717.0,10252.5,54295.0,10723.25
2019-01-16 01:00:00,6474.0,9769.25,52450.0,10323.25
2019-01-16 02:00:00,6370.0,9395.5,51529.25,10015.5
2019-01-16 03:00:00,6263.0,9201.75,51855.5,9887.0
2019-01-16 04:00:00,6431.0,9288.5,53229.25,9933.0
2019-01-16 05:00:00,7105.0,9770.25,55999.75,10494.25
2019-01-16 06:00:00,8219.0,10905.0,62797.0,11707.0
2019-01-16 07:00:00,9182.0,11912.25,68251.0,13449.0
2019-01-16 08:00:00,9479.0,12285.0,70671.0,15053.0
2019-01-16 09:00:00,9534.0,12386.25,71279.5,15936.25
2019-01-16 10:00:00,9577.0,12305.75,71715.0,16208.25
2019-01-16 11:00:00,9578.0,12231.75,72820.75,16110.0
2019-01-16 12:00:00,9409.0,11947.75,72142.0,15885.25
2019-01-16 13:00:00,9351.0,11867.75,72050.5,15912.5
2019-01-16 14:00:00,9284.0,11687.5,71264.25,16013.0
2019-01-16 15:00:00,9301.0,11768.0,70714.5,16182.5
2019-01-16 16:00:00,9504.0,11892.0,70750.25,16551.5
2019-01-16 17:00:00,9718.0,12617.25,72595.5,17475.5
2019-01-16 18:00:00,9538.0,12727.0,72635.5,16569.25
2019-01-16 19:00:00,9039.0,12272.25,70630.25,15781.75
2019-01-16 20:00:00,8473.0,11765.25,66900.5,15267.25
2019-01-16 21:00:00,7887.0,11195.5,63887.25,14690.25
2019-01-16 22:00:00,7696.0,11180.0,61110.0,13835.75
2019-01-16 23:00:00,7198.0,11087.75,57050.75,13089.25
2019-01-17 00:00:00,6759.0,10378.5,54529.0,12599.75
2019-01-17 01:00:00,6513.0,9881.0,52640.0,12256.0
2019-01-17 02:00:00,6404.0,9514.25,51731.5,11909.75
2019-01-17 03:00:00,6291.0,9300.25,51894.75,11811.0
2019-01-17 04:00:00,6459.0,9357.25,52976.25,11914.75
2019-01-17 05:00:00,7131.0,9752.0,55841.5,12431.75
2019-01-17 06:00:00,8244.0,10839.5,62585.0,13742.0
2019-01-17 07:00:00,9220.0,11875.5,68521.25,15766.25
2019-01-17 08:00:00,9527.0,12424.0,70912.75,17603.5
2019-01-17 09:00:00,9586.0,12628.5,71171.5,18392.75
2019-01-17 10:00:00,9627.0,12596.25,72168.25,18656.5
2019-01-17 11:00:00,9630.0,12659.5,73062.0,18573.5
2019-01-17 12:00:00,9456.0,12419.25,72565.75,18271.75
2019-01-17 13:00:00,9397.0,12445.5,72067.0,18159.5
2019-01-17 14:00:00,9323.0,12404.75,71051.75,18290.5
2019-01-17 15:00:00,9334.0,12443.75,70522.75,18359.25
2019-01-17 16:00:00,9522.0,12536.75,70565.0,18595.5
2019-01-17 17:00:00,9738.0,13088.75,72826.0,19282.75
2019-01-17 18:00:00,9569.0,13188.75,72913.0,18152.0
2019-01-17 19:00:00,9063.0,12571.75,71184.25,17303.0
2019-01-17 20:00:00,8497.0,11895.5,67398.0,16534.25
2019-01-17 21:00:00,7899.0,11319.5,64074.5,15571.75
2019-01-17 22:00:00,7709.0,11348.25,61634.5,14452.25
2019-01-17 23:00:00,7210.0,11250.0,57476.0,13634.0
2019-01-18 00:00:00,6817.0,10356.0,55446.75,12633.75
2019-01-18 01:00:00,6565.0,9956.25,53400.25,12118.75
2019-01-18 02:00:00,6446.0,9644.0,52614.25,11794.75
2019-01-18 03:00:00,6329.0,9457.5,52704.25,11623.25
2019-01-18 04:00:00,6496.0,9436.5,53992.5,11641.0
2019-01-18 05:00:00,7158.0,9847.0,56546.5,12086.5
2019-01-18 06:00:00,8241.0,10953.5,63161.5,13204.0
2019-01-18 07:00:00,9209.0,11899.25,68175.25,15078.25
2019-01-18 08:00:00,9512.0,12274.25,69853.25,16793.75
2019-01-18 09:00:00,9577.0,12322.0,70239.0,17605.5
2019-01-18 10:00:00,9613.0,12288.25,70734.75,17769.25
2019-01-18 11:00:00,9595.0,12216.75,71549.0,17749.5
2019-01-18 12:00:00,9415.0,12030.75,70512.0,17613.5
2019-01-18 13:00:00,9339.0,12061.5,69693.0,17496.75
2019-01-18 14:00:00,9258.0,11902.5,68567.5,17362.25
